 TIME                    	KJ                       	KWh                      	Schlafen1                	Schlafen2                	Wohnen                   	Bad                      
5.9870000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
5.9880000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
5.9890000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
5.9900000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
5.9910000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
5.9920000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
5.9930000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
5.9940000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
5.9950000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
5.9960000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
5.9970000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
5.9980000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
5.9990000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0000000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0010000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0020000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0030000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0040000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0050000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0060000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0070000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0080000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0090000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0100000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0110000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0120000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0130000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0140000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0150000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0160000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0170000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0180000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0190000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0200000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0210000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0220000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0230000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0240000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0250000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0260000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0270000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0280000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0290000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0300000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0310000000000000E+03	1.5216187733395600E+02	4.2267188148321000E-02	0.0000000000000000E+00	0.0000000000000000E+00	4.2267188148321000E-02	0.0000000000000000E+00
6.0320000000000000E+03	2.1955902710835200E+02	6.0988618641208800E-02	0.0000000000000000E+00	0.0000000000000000E+00	5.7203648870357600E-02	3.7849697708512300E-03
6.0330000000000000E+03	2.4730805558178800E+01	6.8696682106052300E-03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	6.8696682106052300E-03
6.0340000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0350000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0360000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0370000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0380000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0390000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0400000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0410000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0420000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0430000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0440000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0450000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0460000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0470000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0480000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0490000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0500000000000000E+03	3.0189652565143700E+01	8.3860146014288200E-03	8.3860146014288200E-03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0510000000000000E+03	6.3878750379085200E+01	1.7744097327523700E-02	1.7744097327523700E-02	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0520000000000000E+03	3.9016378655326200E+02	1.0837882959812800E-01	1.0837882959812800E-01	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0530000000000000E+03	5.8777030070455200E+02	1.6326952797348700E-01	1.6326952797348700E-01	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0540000000000000E+03	8.2246056903980500E+02	2.2846126917772300E-01	2.0571067170031000E-01	2.2750597477413700E-02	0.0000000000000000E+00	0.0000000000000000E+00
6.0550000000000000E+03	1.7493614387782800E+03	4.8593373299396600E-01	1.9868950127965200E-01	3.3539913759567800E-02	2.1416957101307900E-01	3.9534746941666500E-02
6.0560000000000000E+03	1.8570563244363000E+03	5.1584897901008400E-01	1.3569468390577600E-01	3.1066117943774200E-02	2.8417846610725700E-01	6.4909711053277000E-02
6.0570000000000000E+03	3.5443449758510400E+02	9.8454027106973400E-02	0.0000000000000000E+00	0.0000000000000000E+00	5.3585497414332400E-02	4.4868529692641000E-02
6.0580000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0590000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0600000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0610000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0620000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0630000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0640000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0650000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0660000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0670000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0680000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0690000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0700000000000000E+03	3.4052853837874500E+01	9.4591260660762400E-03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	9.4591260660762400E-03
6.0710000000000000E+03	7.3256484662500000E+01	2.0349023517361100E-02	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	2.0349023517361100E-02
6.0720000000000000E+03	5.6124320092179300E+02	1.5590088914494300E-01	0.0000000000000000E+00	0.0000000000000000E+00	1.1704678064891900E-01	3.8854108496023600E-02
6.0730000000000000E+03	1.2523235226180900E+03	3.4786764517169200E-01	2.4852046112465400E-01	9.9347184047038300E-02	0.0000000000000000E+00	0.0000000000000000E+00
6.0740000000000000E+03	2.8202075225976700E+03	7.8339097849935400E-01	4.8928852233212600E-01	2.9410245616722700E-01	0.0000000000000000E+00	0.0000000000000000E+00
6.0750000000000000E+03	2.8687726028754500E+03	7.9688127857651300E-01	4.5971520538448900E-01	3.3716607319202400E-01	0.0000000000000000E+00	0.0000000000000000E+00
6.0760000000000000E+03	3.0294892669508700E+03	8.4152479637524000E-01	4.6284531423034000E-01	3.7867948214490000E-01	0.0000000000000000E+00	0.0000000000000000E+00
6.0770000000000000E+03	3.2624069205576600E+03	9.0622414459935000E-01	4.8432296642721700E-01	4.2190117817213300E-01	0.0000000000000000E+00	0.0000000000000000E+00
6.0780000000000000E+03	3.5468418925827800E+03	9.8523385905077300E-01	5.1754224278771300E-01	4.6769161626306000E-01	0.0000000000000000E+00	0.0000000000000000E+00
6.0790000000000000E+03	5.3806557514860800E+03	1.4946265976350200E+00	2.5722248945988400E-01	4.5827489174401600E-01	6.7887914060552900E-01	1.0025007582559500E-01
6.0800000000000000E+03	4.9078640711296700E+03	1.3632955753138000E+00	0.0000000000000000E+00	3.9304732737890300E-01	8.5547905847034200E-01	1.1476918946455300E-01
6.0810000000000000E+03	6.7958890347912500E+02	1.8877469541086800E-01	0.0000000000000000E+00	0.0000000000000000E+00	1.8830624867108100E-01	4.6844673978702500E-04
6.0820000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0830000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0840000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0850000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0860000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0870000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0880000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0890000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0900000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0910000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0920000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0930000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0940000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0950000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0960000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0970000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0980000000000000E+03	7.1566049773883000E+01	1.9879458270523100E-02	1.9879458270523100E-02	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.0990000000000000E+03	2.3454447029272300E+02	6.5151241747978500E-02	6.5151241747978500E-02	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1000000000000000E+03	1.0529412915150300E+03	2.9248369208750700E-01	2.1841152003375000E-01	7.4072172053757400E-02	0.0000000000000000E+00	0.0000000000000000E+00
6.1010000000000000E+03	1.8302210031709800E+03	5.0839472310305100E-01	3.3199953071489600E-01	1.7639519238815600E-01	0.0000000000000000E+00	0.0000000000000000E+00
6.1020000000000000E+03	2.6328236480039100E+03	7.3133990222330700E-01	4.2530844229074700E-01	3.0603145993256000E-01	0.0000000000000000E+00	0.0000000000000000E+00
6.1030000000000000E+03	2.5824762663376500E+03	7.1735451842712400E-01	0.0000000000000000E+00	3.6744269103895700E-01	3.3916041874801500E-01	1.0751408640151700E-02
6.1040000000000000E+03	2.9266475624948800E+03	8.1295765624857700E-01	0.0000000000000000E+00	3.6014449106874400E-01	4.5063588475479500E-01	2.1772804250384400E-03
6.1050000000000000E+03	2.3967253833527500E+01	6.6575705093131900E-03	0.0000000000000000E+00	0.0000000000000000E+00	6.6575705093131900E-03	0.0000000000000000E+00
6.1060000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1070000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1080000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1090000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1100000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1110000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1120000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1130000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1140000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1150000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1160000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1170000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1180000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1190000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1200000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1210000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1220000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1230000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1240000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1250000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1260000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1270000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1280000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1290000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1300000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1310000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1320000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1330000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1340000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1350000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1360000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1370000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1380000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1390000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1400000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1410000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1420000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1430000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1440000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1450000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1460000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1470000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1480000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1490000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1500000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1510000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
6.1520000000000000E+03	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00	0.0000000000000000E+00
